"insblock","instrial","duration","prewardA","prewardB","positionA","positionB","trialstart","trialend","eventNumber","presstime","latency","key","outcome","actual_time","optimal_time","trialstart_vblt","feedback_vblt","ITI","id","iti_fixonset_vblt","iti_fixoffset_vblt","nextkey","prevkey","switch","irt"
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,12,96193.247627128,2929.75599257625,"1!",NA,NA,NA,NA,NA,2.7,"41",NA,NA,"1!","",NA,499.91954707366
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,13,96410.433761422,3146.94212687027,"1!",NA,NA,NA,NA,NA,2.7,"41",NA,NA,"1!","1!",NA,217.18613429402
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,14,96577.239813599,3313.74817904725,"1!",NA,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","1!",NA,166.80605217698
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,15,97009.5808942527,3746.08925970097,"2@",0,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","1!",1,432.34108065372
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,16,97259.5454684736,3996.05383392191,"2@",0,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,249.96457422094
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,17,97459.6275768084,4196.13594225666,"2@",0,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,200.08210833475
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,18,97626.296561047,4362.8049264953,"2@",0,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,166.668984238639
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,19,97809.8331787144,4546.34154416271,"2@",1,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,183.536617667411
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,20,98026.8550963477,4763.36346179596,"2@",0,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,217.021917633249
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,21,98259.8388071158,4996.34717256413,"2@",0,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,232.983710768171
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,22,98376.8100691917,5113.31843463995,"2@",1,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,116.97126207582
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,23,98609.5441441533,5346.05250960158,"2@",0,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,232.73407496163
1,4,6,0.2,0.2,2,1,93215332.4026179,NA,24,98792.9026397135,5529.41100516182,"2@",0,NA,NA,NA,NA,2.7,"41",NA,NA,"2@","2@",0,183.35849556024
1,4,6,0.2,0.2,2,1,93215332.4026179,93225136.1021279,25,99109.4848804744,5845.99324592273,"2@",1,9.7940948218779,9.7,45.1149188849231,51.1647050059692,2.7,"41",52.1813759766956,54.8979542444722,NA,"2@",0,316.58224076091
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,1,93625.9840196684,362.492385116639,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@",NA,0,NA
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,2,93842.6341322441,579.142497692374,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,216.650112575735
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,3,94075.8174854375,812.325850885827,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,233.183353193453
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,4,94275.8234449096,1012.33181035786,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,200.005959472033
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,5,94509.1412173891,1245.64958283736,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,233.3177724795
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,6,94775.8621814967,1512.37054694502,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,266.72096410766
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,7,94942.6741931632,1679.1825586115,"2@",1,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,166.81201166648
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,8,95159.2412041458,1895.74956959405,"2@",1,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,216.56701098255
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,9,95376.1075132455,2112.61587869376,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,216.86630909971
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,10,95576.0873172506,2312.59568269888,"2@",1,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,199.97980400512
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,11,95759.2034608054,2495.71182625368,"2@",1,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,183.1161435548
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,12,95959.1875688741,2695.69593432243,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,199.98410806875
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,13,96192.5073278356,2929.01569328387,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,233.31975896144
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,14,96292.4715709917,3028.97993644001,"2@",1,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,99.9642431561401
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,15,96659.2812650736,3395.7896305219,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,366.80969408189
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,16,96875.8270868087,3612.33545225696,"2@",1,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,216.54582173506
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,17,97109.1766431594,3845.68500860769,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,233.34955635073
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,18,97292.5305035854,4029.03886903368,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,183.35386042599
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,19,97509.1574404026,4245.66580585088,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,216.6269368172
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,20,97692.5318279057,4429.04019335401,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,183.37438750313
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,21,97925.7522622896,4662.26062773785,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,233.22043438384
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,22,98076.1495606524,4812.65792610066,"2@",1,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,150.39729836281
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,23,98309.1107578469,5045.61912329518,"2@",1,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,232.96119719452
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,24,98526.0946010488,5262.60296649707,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,216.983843201891
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,25,98759.20875811,5495.71712355828,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,233.11415706121
1,5,6,0.2,0.2,2,1,93225149.1825146,NA,26,99009.0544739172,5745.56283936545,"2@",0,NA,NA,NA,NA,6,"41",NA,NA,"2@","2@",0,249.84571580717
1,5,6,0.2,0.2,2,1,93225149.1825146,93238288.8746083,27,99159.1306227741,5895.63898822234,"2@",0,13.1269119984108,13,54.9312150708574,61.0143361806404,6,"41",62.0309786783182,68.0474642431509,NA,"2@",0,150.076148856891
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,1,93739.3686707031,475.87703615136,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@",NA,0,NA
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,2,93939.4852115614,675.993577009649,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,200.116540858289
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,3,94172.6794904637,909.187855912023,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,233.194278902374
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,4,94339.3723126022,1075.88067805045,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,166.692822138427
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,5,94556.005539994,1292.51390544232,"2@",1,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,216.63322739187
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,6,94889.3693328676,1625.87769831589,"2@",1,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,333.36379287357
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,7,95122.7966934778,1859.30505892611,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,233.42736061022
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,8,95339.3925086087,2075.90087405697,"2@",1,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,216.59581513086
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,9,95606.0790401928,2342.5874056411,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,266.68653158413
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,10,95789.4156843498,2525.92404979805,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,183.33664415695
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,11,95939.4176708404,2675.92603628873,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,150.00198649068
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,12,96139.4726304382,2875.98099588649,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,200.05495959776
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,13,96356.0171278617,3092.52549330995,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,216.54449742346
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,14,96872.7086256798,3609.21699112805,"2@",1,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,516.6914978181
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,15,97039.4494547029,3775.95782015123,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,166.74082902318
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,16,97239.4117113539,3975.92007680214,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,199.96225665091
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,17,97506.0101751399,4242.51854058821,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,266.59846378607
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,18,97689.3882045363,4425.89656998462,"2@",1,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,183.37802939641
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,19,97905.9860061491,4642.49437159742,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,216.597801612799
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,20,98106.0300400525,4842.53840550082,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,200.0440339034
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,21,98272.6619431153,5009.17030856363,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,166.63190306281
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,22,98539.2911975171,5275.7995629654,"2@",1,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,266.62925440177
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,23,98689.3408598219,5425.84922527021,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,150.04966230481
1,6,6,0.2,0.2,2,1,93238301.8225622,NA,24,99055.96415474,5792.47252018831,"2@",0,NA,NA,NA,NA,6.3,"41",NA,NA,"2@","2@",0,366.6232949181
1,6,6,0.2,0.2,2,1,93238301.8225622,93251802.136428,25,99289.3332449269,6000,"2@",1,13.4904744404715,13.3,68.0807416236348,74.2305320487358,6.3,"41",75.2472043438029,81.5636438882357,NA,"2@",0,207.52747981169
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,1,93960.2768285652,696.785194013501,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@",NA,0,NA
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,2,94177.0067318824,913.515097330674,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,216.729903317173
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,3,94410.2851056044,1146.79347105266,"2@",1,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,233.278373721986
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,4,94610.3274840964,1346.83584954473,"2@",1,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,200.04237849207
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,5,94810.3927072473,1546.90107269562,"2@",1,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,200.06522315089
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,6,95043.6922702168,1780.2006356651,"2@",1,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,233.29956296948
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,7,95227.0749347766,1963.58330022485,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,183.38266455975
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,8,95410.396349161,2146.90471460926,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,183.32141438441
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,9,95577.038846833,2313.54721228126,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,166.642497672
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,10,95760.3721801673,2496.88054561557,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,183.33333333431
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,11,96043.6396281833,2780.14799363154,"2@",1,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,283.26744801597
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,12,96260.3476800971,2996.85604554543,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,216.70805191389
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,13,96460.344038201,3196.85240364925,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,199.99635810382
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,14,96627.1808810082,3363.68924645649,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,166.83684280724
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,15,97010.2890785886,3746.79744403693,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,383.10819758044
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,16,97193.6555201203,3930.16388556862,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,183.36644153169
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,17,97426.953427693,4163.46179314132,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,233.2979075727
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,18,97627.0659955583,4363.57436100661,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,200.11256786529
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,19,97827.1447930704,4563.65315851872,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,200.07879751211
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,20,98126.905751876,4863.41411732428,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,299.760958805559
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,21,98376.9441573925,5113.45252284082,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,250.03840551654
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,22,98560.6430052242,5297.15137067251,"2@",1,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,183.69884783169
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,23,98760.290734,5496.79909944825,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,199.64772877574
1,7,6,0.2,0.2,2,1,93251813.7120471,NA,24,98993.5747361263,5730.08310157456,"2@",0,NA,NA,NA,NA,3,"41",NA,NA,"2@","2@",0,233.28400212631
1,7,6,0.2,0.2,2,1,93251813.7120471,93261969.1153049,25,99193.584006421,5930.09237186925,"2@",0,10.1448702158654,10,81.5970288703538,87.6966587206989,3,"41",88.7133065156959,91.7298854456458,NA,"2@",0,200.00927029469
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,1,93662.3437733463,398.852138794609,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@",NA,0,NA
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,2,93912.3556922962,648.864057744504,"2@",1,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,250.011918949895
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,3,94179.1743255993,915.68269104755,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,266.818633303046
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,4,94379.1110889391,1115.61945438734,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,199.93676333979
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,5,94545.783715071,1282.29208051926,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,166.67262613192
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,6,94745.9671344944,1482.47549994267,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"","2@",0,200.18341942341
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,7,95112.3394692798,1848.84783472808,"2@",1,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,366.37233478541
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,8,95312.3954221331,2048.90378758137,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","",0,200.05595285329
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,9,95512.7337879197,2249.24215336796,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,200.33836578659
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,10,95812.3321854758,2548.84055092407,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"","2@",0,299.59839755611
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,11,96012.4384627955,2748.94682824379,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,200.10627731972
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,12,96245.6439984774,2982.15236392571,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","",0,233.20553568192
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,13,96445.651944446,3182.16030989424,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,200.00794596853
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,14,96646.01149948,3382.51986492833,"2@",1,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,200.35955503409
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,15,96845.6681674682,3582.17653291649,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,199.65666798816
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,16,97045.6737958551,3782.18216130335,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,200.00562838686
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,17,97278.9922305049,4015.5005959532,"2@",1,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,233.31843464985
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,18,97462.3464220015,4198.85478744982,"2@",1,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,183.35419149662
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,19,97679.0041494635,4415.51251491182,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,216.657727462
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,20,97912.3563544666,4648.86471991485,"2@",1,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,233.35220500303
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,21,98162.2884826605,4898.79684810876,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,249.93212819391
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,22,98428.9395884655,5165.44795391383,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,266.65110580507
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,23,98628.9736899155,5365.48205536383,"2@",1,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",0,200.03410145
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,24,98845.6476403911,5582.15600583935,"2@",0,NA,NA,NA,NA,4.5,"41",NA,NA,"","2@",0,216.67395047552
1,8,6,0.2,0.2,2,1,93261977.9674437,NA,25,99045.6082416306,5782.11660707893,"2@",NA,NA,NA,NA,NA,4.5,"41",NA,NA,"2@","2@",NA,199.960601239581
1,8,6,0.2,0.2,2,1,93261977.9674437,93273720.8687151,26,99230.0305035854,5966.53886903368,"2@",1,11.7301503112171,11.5,91.7631528936618,97.9462564560963,4.5,"41",98.9629403390281,103.479458018803,NA,"",0,184.42226195475
1,9,6,0.2,0.2,2,1,93273732.585044,NA,1,93690.6009578191,427.109323267359,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@",NA,0,NA
1,9,6,0.2,0.2,2,1,93273732.585044,NA,2,93890.6108902696,627.119255717844,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,200.009932450485
1,9,6,0.2,0.2,2,1,93273732.585044,NA,3,94090.6380390036,827.146404451923,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,200.027148734079
1,9,6,0.2,0.2,2,1,93273732.585044,NA,4,94274.2117378469,1010.72010329517,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,183.573698843247
1,9,6,0.2,0.2,2,1,93273732.585044,NA,5,94473.9872642634,1210.49562971166,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,199.77552641649
1,9,6,0.2,0.2,2,1,93273732.585044,NA,6,94690.6042686417,1427.11263409001,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,216.61700437835
1,9,6,0.2,0.2,2,1,93273732.585044,NA,7,94940.5844037204,1677.09276916867,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,249.98013507866
1,9,6,0.2,0.2,2,1,93273732.585044,NA,8,95190.5198427369,1927.02820818522,"2@",1,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,249.93543901655
1,9,6,0.2,0.2,2,1,93273732.585044,NA,9,95424.431907358,2160.94027280633,"2@",1,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,233.91206462111
1,9,6,0.2,0.2,2,1,93273732.585044,NA,10,95591.0416279324,2327.54999338067,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,166.60972057434
1,9,6,0.2,0.2,2,1,93273732.585044,NA,11,95757.3957532107,2493.90411865897,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"","2@",0,166.3541252783
1,9,6,0.2,0.2,2,1,93273732.585044,NA,12,95957.6275105895,2694.13587603776,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,200.23175737879
1,9,6,0.2,0.2,2,1,93273732.585044,NA,13,96174.4021099833,2910.91047543159,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","",0,216.77459939383
1,9,6,0.2,0.2,2,1,93273732.585044,NA,14,96490.5440117103,3227.05237715854,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,316.14190172695
1,9,6,0.2,0.2,2,1,93273732.585044,NA,15,96707.5156048771,3444.02397032536,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,216.97159316682
1,9,6,0.2,0.2,2,1,93273732.585044,NA,16,96973.9717034057,3710.48006885394,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,266.45609852858
1,9,6,0.2,0.2,2,1,93273732.585044,NA,17,97207.3020570054,3943.81042245368,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,233.33035359974
1,9,6,0.2,0.2,2,1,93273732.585044,NA,18,97557.2371649426,4293.74553039088,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,349.9351079372
1,9,6,0.2,0.2,2,1,93273732.585044,NA,19,97790.7516001099,4527.25996555819,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,233.51443516731
1,9,6,0.2,0.2,2,1,93273732.585044,NA,20,97990.8644990749,4727.3728645232,"2@",1,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,200.112898965011
1,9,6,0.2,0.2,2,1,93273732.585044,NA,21,98190.5267954529,4927.03516090114,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,199.66229637794
1,9,6,0.2,0.2,2,1,93273732.585044,NA,22,98390.6125456809,5127.12091112917,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,200.08575022803
1,9,6,0.2,0.2,2,1,93273732.585044,NA,23,98607.5583144514,5344.0666798997,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"2@","2@",0,216.94576877053
1,9,6,0.2,0.2,2,1,93273732.585044,NA,24,98807.191475625,5543.69984107325,"2@",0,NA,NA,NA,NA,9.9,"41",NA,NA,"1!","2@",0,199.63316117355
1,9,6,0.2,0.2,2,1,93273732.585044,NA,25,99007.3616517578,5743.87001720606,"1!",0,NA,NA,NA,NA,9.9,"41",NA,NA,"1!","2@",1,200.17017613281
1,9,6,0.2,0.2,2,1,93273732.585044,93290770.6253698,26,99191.6425417106,5928.15090715885,"1!",0,17.0250168851808,16.9,103.512795325121,109.595829691432,9.9,"41",110.6124781486,120.528868030728,NA,"1!",0,184.28088995279
1,10,6,0.2,0.2,2,1,93290788.0826602,NA,1,93667.751004173,404.259369621286,"1!",0,NA,NA,NA,NA,10.2,"41",NA,NA,"1!",NA,0,NA
1,10,6,0.2,0.2,2,1,93290788.0826602,NA,2,93851.0750672097,587.583432657993,"1!",1,NA,NA,NA,NA,10.2,"41",NA,NA,"1!","1!",0,183.324063036707
1,10,6,0.2,0.2,2,1,93290788.0826602,NA,3,94034.5517590425,771.060124490759,"1!",0,NA,NA,NA,NA,10.2,"41",NA,NA,"","1!",0,183.476691832766
1,10,6,0.2,0.2,2,1,93290788.0826602,NA,4,94201.1747228783,937.683088326594,"1!",0,NA,NA,NA,NA,10.2,"41",NA,NA,"1!","1!",0,166.622963835835
